
==============================================================================================================
PART 7 - STRICT FRESH PE REVERSAL / MOVE-ALREADY-GONE FILTER
SETUP: P4_BREAK_LOW_EMA_BEAR
ENTRY: NEXT-CANDLE BEARISH CONFIRMATION CLOSE
HORIZON: 5 CANDLES
MAX EXTENSIONS: (0.06, 0.08, 0.1, 0.12)
MAX CONFIRM BODIES: (None, 0.05, 0.08, 0.1)
TARGETS: (0.08, 0.1, 0.12)
STOPS: (0.1, 0.15, 0.2)
RULE: OVER-EXTENDED OR IMPULSIVE CONFIRMATION = NO SIGNAL
==============================================================================================================
CANDLES: 7951
RAW SETUP SIGNALS: 283
NEXT-CANDLE CONFIRMED ENTRIES: 144

==============================================================================================================
PART 7 FINAL STRICT ANTI-CHASE RESULTS
==============================================================================================================
MAX_EXT_0.06 | BODY_ANY | AFTERNOON | TARGET 0.12 % | SL 0.1 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.12 % | TOTAL_PNL 0.12 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | BODY_ANY | AFTERNOON | TARGET 0.12 % | SL 0.15 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.12 % | TOTAL_PNL 0.12 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | BODY_ANY | AFTERNOON | TARGET 0.12 % | SL 0.2 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.12 % | TOTAL_PNL 0.12 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | MAX_BODY_0.05 | AFTERNOON | TARGET 0.12 % | SL 0.1 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.12 % | TOTAL_PNL 0.12 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | MAX_BODY_0.05 | AFTERNOON | TARGET 0.12 % | SL 0.15 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.12 % | TOTAL_PNL 0.12 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | MAX_BODY_0.05 | AFTERNOON | TARGET 0.12 % | SL 0.2 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.12 % | TOTAL_PNL 0.12 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | MAX_BODY_0.08 | AFTERNOON | TARGET 0.12 % | SL 0.1 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.12 % | TOTAL_PNL 0.12 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | MAX_BODY_0.08 | AFTERNOON | TARGET 0.12 % | SL 0.15 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.12 % | TOTAL_PNL 0.12 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | MAX_BODY_0.08 | AFTERNOON | TARGET 0.12 % | SL 0.2 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.12 % | TOTAL_PNL 0.12 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | MAX_BODY_0.1 | AFTERNOON | TARGET 0.12 % | SL 0.1 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.12 % | TOTAL_PNL 0.12 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | MAX_BODY_0.1 | AFTERNOON | TARGET 0.12 % | SL 0.15 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.12 % | TOTAL_PNL 0.12 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | MAX_BODY_0.1 | AFTERNOON | TARGET 0.12 % | SL 0.2 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.12 % | TOTAL_PNL 0.12 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | BODY_ANY | AFTERNOON | TARGET 0.1 % | SL 0.1 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.1 % | TOTAL_PNL 0.1 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | BODY_ANY | AFTERNOON | TARGET 0.1 % | SL 0.15 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.1 % | TOTAL_PNL 0.1 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | BODY_ANY | AFTERNOON | TARGET 0.1 % | SL 0.2 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.1 % | TOTAL_PNL 0.1 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | MAX_BODY_0.05 | AFTERNOON | TARGET 0.1 % | SL 0.1 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.1 % | TOTAL_PNL 0.1 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | MAX_BODY_0.05 | AFTERNOON | TARGET 0.1 % | SL 0.15 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.1 % | TOTAL_PNL 0.1 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | MAX_BODY_0.05 | AFTERNOON | TARGET 0.1 % | SL 0.2 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.1 % | TOTAL_PNL 0.1 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | MAX_BODY_0.08 | AFTERNOON | TARGET 0.1 % | SL 0.1 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.1 % | TOTAL_PNL 0.1 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | MAX_BODY_0.08 | AFTERNOON | TARGET 0.1 % | SL 0.15 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.1 % | TOTAL_PNL 0.1 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | MAX_BODY_0.08 | AFTERNOON | TARGET 0.1 % | SL 0.2 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.1 % | TOTAL_PNL 0.1 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | MAX_BODY_0.1 | AFTERNOON | TARGET 0.1 % | SL 0.1 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.1 % | TOTAL_PNL 0.1 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
MAX_EXT_0.06 | MAX_BODY_0.1 | AFTERNOON | TARGET 0.1 % | SL 0.15 % | TRADES 1 | WINS 1 | LOSSES 0 | TIME_EXIT 0 | TIME_POS 0 | TIME_NEG 0 | WIN_RATE 100.0 % | AVG_PNL 0.1 % | TOTAL_PNL 0.1 % | PF 999.0 | AVG_EXT 0.0595 % | AVG_BODY 0.0346 %
